AppName,word,count,total_tokens,tf,df_platforms,idf,tfidf
Shein,profile,42,381286,0.0001101535330434372,4,1.0,0.0001101535330434372
Shein,profit,15,381286,3.934054751551329e-05,4,1.0,3.934054751551329e-05
Shein,profitable,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,program,51,381286,0.0001337578615527452,4,1.0,0.0001337578615527452
Shein,programmed,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,progress,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,progressively,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,project,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,promise,79,381286,0.00020719355024837,4,1.0,0.00020719355024837
Shein,promised,54,381286,0.00014162597105584783,4,1.0,0.00014162597105584783
Shein,promising,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,promo,137,381286,0.00035931033397502136,4,1.0,0.00035931033397502136
Shein,promote,19,381286,4.983136018631683e-05,4,1.0,4.983136018631683e-05
Shein,promoted,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,promoting,11,381286,2.8849734844709745e-05,4,1.0,2.8849734844709745e-05
Shein,promotion,33,381286,8.654920453412923e-05,4,1.0,8.654920453412923e-05
Shein,promotional,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,prompt,116,381286,0.00030423356745330277,4,1.0,0.00030423356745330277
Shein,prompted,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,prompting,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,promptly,55,381286,0.00014424867422354871,4,1.0,0.00014424867422354871
Shein,prone,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,proof,79,381286,0.00020719355024837,4,1.0,0.00020719355024837
Shein,proper,135,381286,0.0003540649276396196,4,1.0,0.0003540649276396196
Shein,properly,150,381286,0.0003934054751551329,4,1.0,0.0003934054751551329
Shein,property,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,protect,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,protected,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,protection,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,protector,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,protocol,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,proud,18,381286,4.7208657018615944e-05,4,1.0,4.7208657018615944e-05
Shein,prove,19,381286,4.983136018631683e-05,4,1.0,4.983136018631683e-05
Shein,proved,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,proven,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,provide,264,381286,0.0006923936362730338,4,1.0,0.0006923936362730338
Shein,provided,136,381286,0.0003566876308073205,4,1.0,0.0003566876308073205
Shein,provider,14,381286,3.6717844347812406e-05,4,1.0,3.6717844347812406e-05
Shein,providing,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,province,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,proving,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,ps5,1,381286,2.622703167700886e-06,3,1.2231435513142097,3.207942466584689e-06
Shein,public,18,381286,4.7208657018615944e-05,4,1.0,4.7208657018615944e-05
Shein,puerto,6,381286,1.5736219006205315e-05,3,1.2231435513142097,1.9247654799508134e-05
Shein,pull,16,381286,4.1963250683214175e-05,4,1.0,4.1963250683214175e-05
Shein,pulled,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,pulling,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,pump,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,punctual,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,punish,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,punished,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,punishment,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,puppy,147,381286,0.0003855373656520302,3,1.2231435513142097,0.0004715675425879493
Shein,purchace,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,purchased,973,381286,0.002551890182172962,4,1.0,0.002551890182172962
Shein,purchaser,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,pure,14,381286,3.6717844347812406e-05,4,1.0,3.6717844347812406e-05
Shein,purely,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,purpose,25,381286,6.556757919252215e-05,4,1.0,6.556757919252215e-05
Shein,purposely,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,purse,81,381286,0.00021243895658377176,4,1.0,0.00021243895658377176
Shein,push,40,381286,0.00010490812670803544,4,1.0,0.00010490812670803544
Shein,pushe,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,pushed,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,pushing,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,pushy,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,put,670,381286,0.0017572111223595937,4,1.0,0.0017572111223595937
Shein,putting,85,381286,0.00022292976925457532,4,1.0,0.00022292976925457532
Shein,qualified,11,381286,2.8849734844709745e-05,4,1.0,2.8849734844709745e-05
Shein,qualify,15,381286,3.934054751551329e-05,4,1.0,3.934054751551329e-05
Shein,qualitie,58,381286,0.00015211678372665139,4,1.0,0.00015211678372665139
Shein,quantitie,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,quantity,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,quarantine,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,quarter,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,que,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,queen,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,querie,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,query,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,question,191,381286,0.0005009363050308692,4,1.0,0.0005009363050308692
Shein,questionable,22,381286,5.769946968941949e-05,4,1.0,5.769946968941949e-05
Shein,queue,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,quicker,211,381286,0.0005533903683848869,4,1.0,0.0005533903683848869
Shein,quickest,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,quickly,489,381286,0.0012825018490057332,4,1.0,0.0012825018490057332
Shein,quid,3,381286,7.868109503102657e-06,3,1.2231435513142097,9.623827399754067e-06
Shein,quiet,18,381286,4.7208657018615944e-05,4,1.0,4.7208657018615944e-05
Shein,quirky,14,381286,3.6717844347812406e-05,3,1.2231435513142097,4.4911194532185646e-05
Shein,quit,17,381286,4.458595385091506e-05,4,1.0,4.458595385091506e-05
Shein,quite,598,381286,0.0015683764942851298,4,1.0,0.0015683764942851298
Shein,quote,4,381286,1.0490812670803544e-05,3,1.2231435513142097,1.2831769866338756e-05
Shein,quoted,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,race,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,racist,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,rack,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,raffle,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,rain,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,raise,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,raised,31,381286,8.130379819872747e-05,4,1.0,8.130379819872747e-05
Shein,raising,11,381286,2.8849734844709745e-05,4,1.0,2.8849734844709745e-05
Shein,ram,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,ran,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,random,99,381286,0.0002596476136023877,4,1.0,0.0002596476136023877
Shein,randomly,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,rang,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,range,591,381286,0.0015500175721112235,4,1.0,0.0015500175721112235
Shein,ranging,19,381286,4.983136018631683e-05,4,1.0,4.983136018631683e-05
Shein,rapid,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,rapidly,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,rare,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,rarely,75,381286,0.00019670273757756645,4,1.0,0.00019670273757756645
Shein,rate,333,381286,0.000873360154844395,4,1.0,0.000873360154844395
Shein,rated,42,381286,0.0001101535330434372,4,1.0,0.0001101535330434372
Shein,rather,166,381286,0.00043536872583834705,4,1.0,0.00043536872583834705
Shein,rating,310,381286,0.0008130379819872747,4,1.0,0.0008130379819872747
Shein,ratio,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,reach,236,381286,0.0006189579475774091,4,1.0,0.0006189579475774091
Shein,reachable,18,381286,4.7208657018615944e-05,4,1.0,4.7208657018615944e-05
Shein,reache,22,381286,5.769946968941949e-05,4,1.0,5.769946968941949e-05
Shein,reached,95,381286,0.0002491568009315842,4,1.0,0.0002491568009315842
Shein,reaching,34,381286,8.917190770183013e-05,4,1.0,8.917190770183013e-05
Shein,react,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,reaction,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,read,1021,381286,0.0026777799342226046,4,1.0,0.0026777799342226046
Shein,readily,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,reading,135,381286,0.0003540649276396196,4,1.0,0.0003540649276396196
Shein,ready,117,381286,0.0003068562706210037,4,1.0,0.0003068562706210037
Shein,real,533,381286,0.0013979007883845721,4,1.0,0.0013979007883845721
Shein,realise,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,realised,11,381286,2.8849734844709745e-05,4,1.0,2.8849734844709745e-05
Shein,realistic,36,381286,9.441731403723189e-05,4,1.0,9.441731403723189e-05
Shein,reality,36,381286,9.441731403723189e-05,4,1.0,9.441731403723189e-05
Shein,realize,30,381286,7.868109503102657e-05,4,1.0,7.868109503102657e-05
Shein,realized,22,381286,5.769946968941949e-05,4,1.0,5.769946968941949e-05
Shein,realizing,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,realy,18,381286,4.7208657018615944e-05,4,1.0,4.7208657018615944e-05
Shein,rear,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,reason,457,381286,0.0011985753476393048,4,1.0,0.0011985753476393048
Shein,reasonable,1060,381286,0.002780065357762939,4,1.0,0.002780065357762939
Shein,reasonably,156,381286,0.0004091416941613382,4,1.0,0.0004091416941613382
Shein,reasoning,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reassuring,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,rebate,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,reboot,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,rebooted,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,recall,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,reccomend,80,381286,0.00020981625341607088,4,1.0,0.00020981625341607088
Shein,receipt,31,381286,8.130379819872747e-05,4,1.0,8.130379819872747e-05
Shein,receive,978,381286,0.0025650036980114665,4,1.0,0.0025650036980114665
Shein,receiver,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,receiving,196,381286,0.0005140498208693736,4,1.0,0.0005140498208693736
Shein,recent,79,381286,0.00020719355024837,4,1.0,0.00020719355024837
Shein,recently,311,381286,0.0008156606851549756,4,1.0,0.0008156606851549756
Shein,reception,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,recieve,99,381286,0.0002596476136023877,4,1.0,0.0002596476136023877
Shein,recieved,181,381286,0.00047470927335386035,4,1.0,0.00047470927335386035
Shein,recieving,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,recive,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,recived,15,381286,3.934054751551329e-05,4,1.0,3.934054751551329e-05
Shein,recognise,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,recognize,11,381286,2.8849734844709745e-05,4,1.0,2.8849734844709745e-05
Shein,recognized,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,recomend,62,381286,0.00016260759639745494,4,1.0,0.00016260759639745494
Shein,recomended,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,recommend,2966,381286,0.007778937595400828,4,1.0,0.007778937595400828
Shein,recommendable,5,381286,1.311351583850443e-05,3,1.2231435513142097,1.6039712332923445e-05
Shein,recommendation,73,381286,0.00019145733124216469,4,1.0,0.00019145733124216469
Shein,recommended,506,381286,0.0013270878028566484,4,1.0,0.0013270878028566484
Shein,recommending,51,381286,0.0001337578615527452,4,1.0,0.0001337578615527452
Shein,reconsider,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,record,29,381286,7.605839186332569e-05,4,1.0,7.605839186332569e-05
Shein,recorded,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,recording,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,recourse,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,recover,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,recovery,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,rectified,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,rectify,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,recurring,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,red,27,381286,7.081298552792392e-05,4,1.0,7.081298552792392e-05
Shein,redeem,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,redeemed,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,redeeming,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,redelivery,3,381286,7.868109503102657e-06,3,1.2231435513142097,9.623827399754067e-06
Shein,redemption,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,redesign,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,redesigned,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,rediculou,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,redirect,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,redirected,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,redirecting,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,redmi,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,redo,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,redownload,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,reduce,63,381286,0.00016523029956515582,4,1.0,0.00016523029956515582
Shein,reduced,32,381286,8.392650136642835e-05,4,1.0,8.392650136642835e-05
Shein,reducing,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,reduction,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,redundant,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,reel,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,refer,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,reference,33,381286,8.654920453412923e-05,4,1.0,8.654920453412923e-05
Shein,referral,21,381286,5.50767665217186e-05,4,1.0,5.50767665217186e-05
Shein,referred,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,referring,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,refine,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,refined,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,reflect,28,381286,7.343568869562481e-05,4,1.0,7.343568869562481e-05
Shein,reflected,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,refresh,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,refreshe,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,refreshed,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,refreshing,14,381286,3.6717844347812406e-05,4,1.0,3.6717844347812406e-05
Shein,refundable,21,381286,5.50767665217186e-05,4,1.0,5.50767665217186e-05
Shein,refurbished,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,refuse,84,381286,0.0002203070660868744,4,1.0,0.0002203070660868744
Shein,refused,54,381286,0.00014162597105584783,4,1.0,0.00014162597105584783
Shein,refusing,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,regard,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,regarding,130,381286,0.00034095141180111516,4,1.0,0.00034095141180111516
Shein,regardless,28,381286,7.343568869562481e-05,4,1.0,7.343568869562481e-05
Shein,region,23,381286,6.032217285712038e-05,4,1.0,6.032217285712038e-05
Shein,register,36,381286,9.441731403723189e-05,4,1.0,9.441731403723189e-05
Shein,registered,22,381286,5.769946968941949e-05,4,1.0,5.769946968941949e-05
Shein,registering,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,registration,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,regret,164,381286,0.0004301233195029453,4,1.0,0.0004301233195029453
Shein,regretted,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,regular,218,381286,0.0005717492905587931,4,1.0,0.0005717492905587931
Shein,regularly,73,381286,0.00019145733124216469,4,1.0,0.00019145733124216469
Shein,regulation,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,reimburse,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,reimbursed,10,381286,2.622703167700886e-05,4,1.0,2.622703167700886e-05
Shein,reimbursement,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,reinstall,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,reinstalled,17,381286,4.458595385091506e-05,4,1.0,4.458595385091506e-05
Shein,reinstalling,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,reinstate,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reinstated,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reject,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,rejected,26,381286,6.819028236022304e-05,4,1.0,6.819028236022304e-05
Shein,rejecting,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,relate,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,related,33,381286,8.654920453412923e-05,4,1.0,8.654920453412923e-05
Shein,relation,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,relationship,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,relative,13,381286,3.409514118011152e-05,4,1.0,3.409514118011152e-05
Shein,relatively,64,381286,0.0001678530027328567,4,1.0,0.0001678530027328567
Shein,relax,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,relaxing,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,release,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,released,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,releasing,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,relevance,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,relevant,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,reliability,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,reliable,312,381286,0.0008182833883226764,4,1.0,0.0008182833883226764
Shein,reliably,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,relief,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reloaded,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reloading,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reluctant,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,rely,30,381286,7.868109503102657e-05,4,1.0,7.868109503102657e-05
Shein,relying,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,remain,25,381286,6.556757919252215e-05,4,1.0,6.556757919252215e-05
Shein,remained,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,remaining,15,381286,3.934054751551329e-05,4,1.0,3.934054751551329e-05
Shein,remark,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,remarkable,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,remedy,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,remember,85,381286,0.00022292976925457532,4,1.0,0.00022292976925457532
Shein,remembered,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,remembering,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,remind,19,381286,4.983136018631683e-05,4,1.0,4.983136018631683e-05
Shein,reminded,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,reminder,34,381286,8.917190770183013e-05,4,1.0,8.917190770183013e-05
Shein,reminding,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,remote,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,remotely,3,381286,7.868109503102657e-06,3,1.2231435513142097,9.623827399754067e-06
Shein,removal,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,remove,101,381286,0.00026489301993778947,4,1.0,0.00026489301993778947
Shein,removed,74,381286,0.00019408003440986557,4,1.0,0.00019408003440986557
Shein,removing,16,381286,4.1963250683214175e-05,4,1.0,4.1963250683214175e-05
Shein,render,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,rendered,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,rendering,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,renew,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,renewal,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,renewed,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,rent,5,381286,1.311351583850443e-05,3,1.2231435513142097,1.6039712332923445e-05
Shein,reopen,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,reopened,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reorder,30,381286,7.868109503102657e-05,4,1.0,7.868109503102657e-05
Shein,reordered,14,381286,3.6717844347812406e-05,4,1.0,3.6717844347812406e-05
Shein,reordering,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,rep,34,381286,8.917190770183013e-05,4,1.0,8.917190770183013e-05
Shein,repair,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,repeat,37,381286,9.704001720493278e-05,4,1.0,9.704001720493278e-05
Shein,repeated,9,381286,2.3604328509307972e-05,4,1.0,2.3604328509307972e-05
Shein,repeatedly,17,381286,4.458595385091506e-05,4,1.0,4.458595385091506e-05
Shein,repeating,16,381286,4.1963250683214175e-05,4,1.0,4.1963250683214175e-05
Shein,repetitive,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,replace,22,381286,5.769946968941949e-05,4,1.0,5.769946968941949e-05
Shein,replaced,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,replacement,31,381286,8.130379819872747e-05,4,1.0,8.130379819872747e-05
Shein,replacing,5,381286,1.311351583850443e-05,4,1.0,1.311351583850443e-05
Shein,replica,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,replie,35,381286,9.179461086953101e-05,4,1.0,9.179461086953101e-05
Shein,replied,26,381286,6.819028236022304e-05,4,1.0,6.819028236022304e-05
Shein,reply,225,381286,0.0005901082127326993,4,1.0,0.0005901082127326993
Shein,replying,23,381286,6.032217285712038e-05,4,1.0,6.032217285712038e-05
Shein,report,45,381286,0.00011802164254653987,4,1.0,0.00011802164254653987
Shein,reported,26,381286,6.819028236022304e-05,4,1.0,6.819028236022304e-05
Shein,reporting,12,381286,3.147243801241063e-05,4,1.0,3.147243801241063e-05
Shein,represent,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,representative,47,381286,0.00012326704888194164,4,1.0,0.00012326704888194164
Shein,repurchase,23,381286,6.032217285712038e-05,4,1.0,6.032217285712038e-05
Shein,reputable,8,381286,2.0981625341607087e-05,4,1.0,2.0981625341607087e-05
Shein,reputation,7,381286,1.8358922173906203e-05,4,1.0,1.8358922173906203e-05
Shein,request,179,381286,0.0004694638670184586,4,1.0,0.0004694638670184586
Shein,requested,56,381286,0.00014687137739124962,4,1.0,0.00014687137739124962
Shein,requesting,15,381286,3.934054751551329e-05,4,1.0,3.934054751551329e-05
Shein,require,24,381286,6.294487602482126e-05,4,1.0,6.294487602482126e-05
Shein,required,36,381286,9.441731403723189e-05,4,1.0,9.441731403723189e-05
Shein,requirement,16,381286,4.1963250683214175e-05,4,1.0,4.1963250683214175e-05
Shein,requiring,3,381286,7.868109503102657e-06,4,1.0,7.868109503102657e-06
Shein,resale,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,reschedule,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,rescheduled,2,381286,5.245406335401772e-06,3,1.2231435513142097,6.415884933169378e-06
Shein,research,41,381286,0.00010753082987573632,4,1.0,0.00010753082987573632
Shein,researching,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,resell,2,381286,5.245406335401772e-06,4,1.0,5.245406335401772e-06
Shein,resend,16,381286,4.1963250683214175e-05,4,1.0,4.1963250683214175e-05
Shein,resent,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,reserve,1,381286,2.622703167700886e-06,4,1.0,2.622703167700886e-06
Shein,reset,29,381286,7.605839186332569e-05,4,1.0,7.605839186332569e-05
Shein,resetting,4,381286,1.0490812670803544e-05,4,1.0,1.0490812670803544e-05
Shein,resident,1,381286,2.622703167700886e-06,3,1.2231435513142097,3.207942466584689e-06
Shein,resist,6,381286,1.5736219006205315e-05,4,1.0,1.5736219006205315e-05
Shein,resolution,21,381286,5.50767665217186e-05,4,1.0,5.50767665217186e-05
Shein,resolve,68,381286,0.00017834381540366025,4,1.0,0.00017834381540366025
Shein,resolved,52,381286,0.00013638056472044607,4,1.0,0.00013638056472044607
